LSOAcode2011,LSOAname2011,LocalAuthorityDistrictcode2013,LocalAuthorityDistrictname2013,IncomeScoreexponentiallytransformed,EmploymentScoreexponentiallytransformed,EducationSkillsandTrainingScoreexponentiallytransformed,HealthDeprivationandDisabilityScoreexponentiallytransformed,CrimeScoreexponentiallytransformed,BarrierstoHousingandServicesScoreexponentiallytransformed,LivingEnvironmentScoreexponentiallytransformed,V12,weight,volume,V15,fat,saturate,salt,sugar,protein,carb,fibre,alcohol,V24,energy_fat,energy_saturate,energy_sugar,energy_protein,energy_carb,energy_fibre,energy_alcohol,V32,energy_tot,representativeness_norm,man_day,population,avg_age,out_fat,out_sat,out_salt,out_sug,out_pro,out_car,out_fib,out_alc,Zfat,Zsaturate,Zsalt,Zsugar,Zprotein,Zcarb,Zfibre,Zalcohol,FAC1_1,FAC2_1,FAC3_1,FAC4_1,Income,Employment,Education_Training,Health_Disability,Crime,Housing_Services,Living_Environment,SES,FAC2_2
E01000372,Bexley 010C,E09000004,Bexley,35.288,39.475,30.514,22.115,20.088,23.553,12.745, ,326.669589041096,84.8869731800767, ,9.55597701149406,3.3309770114943,.670231321839075,9.9733866995074,5.03904556650245,19.6303222495894,1.73395320197046,.105274281609195, ,86.0037931034474,29.9787931034478,39.8935467980296,20.1561822660098,78.5212889983577,3.24610016420365,.736919971264367, ,188.664284503285,.0388961565950706,1056,1661,36.43889223,0,1,1,0,1,1,1,1,1.88464689437015,-1.17246531542147,2.12687287706694,-.0908844202187432,-1.20162155002432,1.15666247767322,1.68232053869626,-2.08784238461596,.984642611220052,.678265570137517,-1.64926710030953,1.95780610534291,.434344853946167,1.24486706445196,1.5920276933486,.334459756013524,-.86156923733477,-.6958881080938,-1.13151798999324,.440079363350453,-1.78076811753653
E01000376,Bexley 019C,E09000004,Bexley,13.573,8.78,16.369,5.075,24.929,16.598,13.523, ,353.794618949536,101.251392405063, ,8.99406209150318,3.27071078431375,.573878472222221,11.0331029411764,5.26567320261439,20.8456666666667,1.74724183006536,.26073656862745, ,80.9465588235298,29.4363970588229,44.1324117647059,21.0626928104575,83.3826666666668,3.16497385620916,1.82515598039216, ,190.382048137258,.0365758231840504,1664,1595,38.36739812,0,1,1,0,1,1,1,1,.0704066967701105,-1.56122447926283,-.34132593191634,1.27590113908886,-.170751060859893,2.11256678035953,1.86982114736701,.506912816116423,.662909074301623,-.611042911680874,-.535708987189524,2.09451880011683,-.825139019227688,-.881428006337595,.241837463090373,-.999413446445692,-.617467865076736,-1.03639128678658,-1.08782926005959,-.896561691317138,-.964410107515991
E01000378,Bexley 019E,E09000004,Bexley,18.228,22.743,20.702,12.903,22.969,36.476,24.361, ,306.783671784712,78.8289624183004, ,8.88896800169527,3.32860542487801,.564395753867347,11.2764981987709,5.12012078830261,20.4099859821996,1.7022557745285,.221520915448187, ,80.0007120152587,29.9574488239028,45.1059927950837,20.4804831532104,81.6399439287987,3.16638906547998,1.55064640813732, ,186.838174570882,.0450191518942431,2519,2720,36.70882353,0,1,1,0,1,1,1,1,-.268907878224256,-1.18776370181563,-.584237628275032,1.58982397069535,-.832831339835821,1.76989104578797,1.23507445006916,-.147619044881232,.937407347254442,-1.12318604702959,-.478230905995174,1.60361416524594,-.555146045263871,.0858128496140104,.655437623409135,-.386645874330038,-.716298414472676,-.0632033376773016,-.479219420701097,-.204638492708855,-.829089884638625
E01000381,Bexley 028A,E09000004,Bexley,26.277,27.744,30.734,16.275,12.582,58.357,18.099, ,328.792708828657,96.1522321428568, ,9.3025622481662,3.42080173571637,.636478665151377,11.0100661225334,5.74688500878194,20.1494575885938,1.66913937390226,.115758032854633, ,83.7230602334966,30.7872156214479,44.0402644901338,22.9875400351278,80.5978303543752,3.08197127802459,.810306229982437, ,191.200708131008,.0778440743536164,2080,1683,38.37849079,0,1,1,0,1,1,1,1,1.06645318934775,-.593033246839561,1.26225634140793,1.24618904276008,2.01815695815424,1.56497776448238,.767806856299469,-1.91286253201614,.951426277914201,1.298614216314,-2.16087097561362,1.62768797345645,-.0882989029577985,.432240660300394,1.6130274707015,-.122689275815221,-1.24004990252147,1.00804756857383,-.830863157005109,.322480892062305,-1.71792687479123
E01000384,Bexley 027B,E09000004,Bexley,14.814,8.141,8.437,4.07,13.557,13.872,21.834, ,283.170967098703,88.9717832354509, ,8.95843827889295,3.35240797586235,.613276930014475,10.382816476453,5.44748393021129,19.4494142725961,1.73742424242424,.265859837334383, ,80.6259445100358,30.1716717827642,41.5312659058121,21.7899357208451,77.7976570903847,3.26469893742623,1.86101886134068, ,185.339255120028,.108404121642813,3152,1745,39.78280802,0,1,1,0,1,1,1,1,-.0446109874556399,-1.03422066036654,.667914863610787,.437184023649242,.6562589053941,1.01437300715915,1.73129641439666,.592423124610102,-.0982351495733175,.341569796895232,-.646001850231457,1.63863271808698,-.753160226383628,-.925692627619058,-.515299964015193,-1.07808378497102,-1.19088674657196,-1.1698509079392,-.621123560215667,-1.12618622653776,-.620982482802518
E01000385,Bexley 028C,E09000004,Bexley,40.071,32.138,32.032,17.573,18.677,40.377,19.095, ,349.583109795479,105.400168255748, ,9.28667948825151,3.5640045154276,.617504537168684,11.7901053599801,5.22548540847895,21.3961878752405,1.57971904005351,.213670129609498, ,83.5801153942651,32.0760406388495,47.1604214399207,20.9019416339158,85.5847515009622,2.88635504640855,1.49569090726649, ,194.448854482814,.0944394376830982,2488,1979,33.24507327,0,1,1,0,1,1,1,1,1.01517293238905,.330724477922478,.776210310858697,2.25225682158013,-.353554939987755,2.54556798117247,-.493901041945991,-.278653186829642,1.94323080953713,.214448470194292,-1.12409842400242,-.314625399976109,.711761909686003,.736620544354777,1.73692615708362,-.021083206754654,-.932717148149908,.127781982248007,-.774932597861258,.505421253286445,-1.64992379230952
E01000388,Bexley 016A,E09000004,Bexley,9.551,6.981,12.536,3.05,44.506,6.833,9.495, ,345.115938882187,119.014522821575, ,8.75468010272505,3.49040252344781,.54902082402865,10.7532732246539,5.39961757481041,18.6396047342563,1.58711478338541,.0954041301920499, ,78.7921209245171,31.4136227110327,43.0130928986159,21.5984702992416,74.5584189370255,2.94796784278689,.667828911344351, ,178.564806914912,.150180716559241,3209,1523,44.82206172,0,1,1,0,1,1,1,1,-.702479751288207,-.144059662345665,-.978085694699373,.914986395529085,.438527237477611,.377433871899846,-.38954817975429,-2.25258090231605,.65463930328451,-.780372590465446,-.861801582380668,.717289844917971,-1.05841758878354,-1.00604780866209,-.124035930517246,-1.15792830765343,.369677882639754,-1.5144665621187,-1.31402232454898,-1.04620228464752,-.565001408038582
E01000393,Bexley 020G,E09000004,Bexley,8.153,6.721,11.311,2.567,17.703,8.512,15.48, ,356.286622788974,110.316609327216, ,8.81355654619776,3.3155137716922,.541543464416545,11.8877220187872,4.90960303561008,19.8795791540624,1.54424454704665,.280865640821524, ,79.3220089157769,29.8396239452341,47.5508880751488,19.6384121424403,79.5183166162496,2.85345221036991,1.96605948575067, ,183.298249370583,.140882087591794,3420,1668,38.37529976,0,1,1,0,1,1,1,1,-.512386898011328,-1.27221398821848,-1.16962761756233,2.37815943056088,-1.7904221368768,1.35271039965488,-.99444097605891,.842878636272909,1.09726504928172,-2.17598850234511,-.0846127669517559,-.674992672918243,-1.13950248193099,-1.02405845268898,-.240966508959545,-1.19573703751187,-.981829880349728,-1.43226601042565,-.977933573067103,-1.25122209737307,-.827433107188509
E01000394,Bexley 015E,E09000004,Bexley,11.201,8.812,6.269,4.572,17.34,12.548,8.784, ,324.923028273809,107.366138855054, ,9.06046223224346,3.26699486408608,.607653388450461,11.51855442816,5.583056495052,19.0777326819492,1.69238757359387,.15839020418389, ,81.5441600901923,29.402953776775,46.07421771264,22.332225980208,76.3109307277969,3.08392834773892,1.10873142928723, ,184.379976575223,.0691839574955805,1919,1545,43.07961165,0,1,1,0,1,1,1,1,.284791117207409,-1.58519475429403,.523860809726952,1.90201976977871,1.27294343086648,.722034451325662,1.09583557089258,-1.20130701333196,.546360587016804,.13329537949405,-1.59676252097647,1.89148613213248,-.962716534639541,-.879211311688132,-.722243224474707,-1.03878775518026,-1.00013370148785,-1.23467135489668,-1.35394865743179,-1.22533815612852,-.982762742668628
E01000395,Bexley 018B,E09000004,Bexley,4.951,5.731,8.527,2.379,10.285,6.518,7.027, ,381.888758796408,106.891319796954, ,8.5652399502031,3.40087353921525,.519032701497982,10.333553270953,5.05747319384759,18.9961639492384,1.70905987711335,.160058891610779, ,77.0871595518228,30.6078618529405,41.3342130838122,20.2298927753903,75.9846557969538,3.18473956869198,1.12041224127545, ,177.606859934126,.158951663295958,3659,1446,40.95435685,0,1,1,0,1,1,1,1,-1.31412028176279,-.721584001898974,-1.74626897737514,.373646035615241,-1.11779904037223,.657878232341719,1.33107934741497,-1.1734556581103,.338857388908297,-1.77082612353992,.197969202194661,1.95522710928541,-1.32522052760922,-1.09263744340674,-.506709146007187,-1.21045347894746,-1.35587325556355,-1.52988834519393,-1.45261330845161,-1.46229482348505,-1.20459822388033
